STATE,STATENAME,ST_CASE,VEH_NO,DAMAGE,DAMAGENAME
48,Texas,481673,1,3,3 Clock Value
48,Texas,481673,1,12,12 Clock Value
48,Texas,481674,1,12,12 Clock Value
48,Texas,481675,1,99,Damage Areas Unknown
48,Texas,481676,1,3,3 Clock Value
48,Texas,481676,2,12,12 Clock Value
48,Texas,481677,1,12,12 Clock Value
48,Texas,481677,2,9,9 Clock Value
48,Texas,481677,2,10,10 Clock Value
48,Texas,481677,2,11,11 Clock Value
48,Texas,481678,1,6,6 Clock Value
48,Texas,481678,2,12,12 Clock Value
48,Texas,481678,3,12,12 Clock Value
48,Texas,481679,1,12,12 Clock Value
48,Texas,481679,1,14,Undercarriage
48,Texas,481680,1,15,No Damage
48,Texas,481681,1,10,10 Clock Value
48,Texas,481681,1,11,11 Clock Value
48,Texas,481681,1,12,12 Clock Value
48,Texas,481683,1,12,12 Clock Value
48,Texas,481683,2,6,6 Clock Value
48,Texas,481683,2,12,12 Clock Value
48,Texas,481684,1,7,7 Clock Value
48,Texas,481684,1,8,8 Clock Value
48,Texas,481684,1,9,9 Clock Value
48,Texas,481684,1,10,10 Clock Value
48,Texas,481684,1,11,11 Clock Value
48,Texas,481684,1,13,Top
48,Texas,481685,1,12,12 Clock Value
48,Texas,481686,1,12,12 Clock Value
48,Texas,481687,1,3,3 Clock Value
48,Texas,481687,2,12,12 Clock Value
48,Texas,481688,1,1,1 Clock Value
48,Texas,481688,1,2,2 Clock Value
48,Texas,481688,1,7,7 Clock Value
48,Texas,481688,1,8,8 Clock Value
48,Texas,481688,1,9,9 Clock Value
48,Texas,481688,1,10,10 Clock Value
48,Texas,481688,1,11,11 Clock Value
48,Texas,481688,1,12,12 Clock Value
48,Texas,481688,1,13,Top
48,Texas,481689,1,12,12 Clock Value
48,Texas,481689,2,12,12 Clock Value
48,Texas,481690,1,12,12 Clock Value
48,Texas,481690,2,6,6 Clock Value
48,Texas,481690,2,12,12 Clock Value
48,Texas,481690,3,6,6 Clock Value
48,Texas,481691,1,12,12 Clock Value
48,Texas,481691,2,7,7 Clock Value
48,Texas,481691,2,8,8 Clock Value
48,Texas,481691,2,9,9 Clock Value
48,Texas,481691,2,10,10 Clock Value
48,Texas,481691,2,11,11 Clock Value
48,Texas,481692,1,1,1 Clock Value
48,Texas,481692,1,2,2 Clock Value
48,Texas,481692,1,12,12 Clock Value
48,Texas,481692,2,6,6 Clock Value
48,Texas,481692,2,12,12 Clock Value
48,Texas,481693,1,6,6 Clock Value
48,Texas,481693,1,12,12 Clock Value
48,Texas,481693,2,12,12 Clock Value
48,Texas,481694,1,9,9 Clock Value
48,Texas,481694,1,12,12 Clock Value
48,Texas,481694,2,12,12 Clock Value
48,Texas,481694,3,9,9 Clock Value
48,Texas,481695,1,12,12 Clock Value
48,Texas,481696,1,7,7 Clock Value
48,Texas,481696,1,8,8 Clock Value
48,Texas,481696,1,9,9 Clock Value
48,Texas,481696,1,10,10 Clock Value
48,Texas,481696,1,11,11 Clock Value
48,Texas,481696,1,12,12 Clock Value
48,Texas,481696,2,3,3 Clock Value
48,Texas,481696,2,12,12 Clock Value
48,Texas,481696,3,12,12 Clock Value
48,Texas,481697,1,12,12 Clock Value
48,Texas,481698,1,7,7 Clock Value
48,Texas,481698,1,8,8 Clock Value
48,Texas,481698,1,9,9 Clock Value
48,Texas,481698,1,10,10 Clock Value
48,Texas,481698,1,11,11 Clock Value
48,Texas,481698,1,13,Top
48,Texas,481699,1,1,1 Clock Value
48,Texas,481700,1,1,1 Clock Value
48,Texas,481700,1,2,2 Clock Value
48,Texas,481700,1,3,3 Clock Value
48,Texas,481700,1,4,4 Clock Value
48,Texas,481700,1,5,5 Clock Value
48,Texas,481700,1,7,7 Clock Value
48,Texas,481700,1,8,8 Clock Value
48,Texas,481700,1,9,9 Clock Value
48,Texas,481700,1,10,10 Clock Value
48,Texas,481700,1,11,11 Clock Value
48,Texas,481700,1,13,Top
48,Texas,481701,1,1,1 Clock Value
48,Texas,481701,1,2,2 Clock Value
48,Texas,481701,1,3,3 Clock Value
48,Texas,481701,1,4,4 Clock Value
48,Texas,481701,1,5,5 Clock Value
48,Texas,481702,1,7,7 Clock Value
48,Texas,481702,1,8,8 Clock Value
48,Texas,481702,1,9,9 Clock Value
48,Texas,481702,1,10,10 Clock Value
48,Texas,481702,1,11,11 Clock Value
48,Texas,481702,1,13,Top
48,Texas,481703,1,3,3 Clock Value
48,Texas,481703,2,12,12 Clock Value
48,Texas,481704,1,6,6 Clock Value
48,Texas,481704,1,12,12 Clock Value
48,Texas,481705,1,12,12 Clock Value
48,Texas,481706,1,1,1 Clock Value
48,Texas,481706,1,2,2 Clock Value
48,Texas,481706,1,3,3 Clock Value
48,Texas,481706,2,12,12 Clock Value
48,Texas,481708,1,3,3 Clock Value
48,Texas,481708,1,12,12 Clock Value
48,Texas,481708,2,12,12 Clock Value
48,Texas,481708,3,12,12 Clock Value
48,Texas,481709,1,7,7 Clock Value
48,Texas,481709,1,8,8 Clock Value
48,Texas,481709,1,9,9 Clock Value
48,Texas,481709,1,10,10 Clock Value
48,Texas,481709,1,11,11 Clock Value
48,Texas,481709,2,12,12 Clock Value
48,Texas,481710,1,10,10 Clock Value
48,Texas,481710,1,11,11 Clock Value
48,Texas,481710,2,1,1 Clock Value
48,Texas,481710,2,2,2 Clock Value
48,Texas,481710,2,3,3 Clock Value
48,Texas,481710,2,4,4 Clock Value
48,Texas,481710,2,5,5 Clock Value
48,Texas,481710,2,10,10 Clock Value
48,Texas,481710,2,11,11 Clock Value
48,Texas,481710,2,13,Top
48,Texas,481711,1,1,1 Clock Value
48,Texas,481711,1,2,2 Clock Value
48,Texas,481711,1,3,3 Clock Value
48,Texas,481711,1,4,4 Clock Value
48,Texas,481711,1,5,5 Clock Value
48,Texas,481711,1,12,12 Clock Value
48,Texas,481711,2,6,6 Clock Value
48,Texas,481711,3,99,Damage Areas Unknown
48,Texas,481711,4,15,No Damage
48,Texas,481714,1,9,9 Clock Value
48,Texas,481714,2,1,1 Clock Value
48,Texas,481714,2,2,2 Clock Value
48,Texas,481714,2,12,12 Clock Value
48,Texas,481715,1,12,12 Clock Value
48,Texas,481716,1,12,12 Clock Value
48,Texas,481716,2,12,12 Clock Value
48,Texas,481717,1,1,1 Clock Value
48,Texas,481717,1,2,2 Clock Value
48,Texas,481717,1,3,3 Clock Value
48,Texas,481717,1,4,4 Clock Value
48,Texas,481717,1,5,5 Clock Value
48,Texas,481717,1,12,12 Clock Value
48,Texas,481717,1,13,Top
48,Texas,481718,1,12,12 Clock Value
48,Texas,481719,1,3,3 Clock Value
48,Texas,481719,2,12,12 Clock Value
48,Texas,481720,1,12,12 Clock Value
48,Texas,481720,2,3,3 Clock Value
48,Texas,481721,1,12,12 Clock Value
48,Texas,481721,2,1,1 Clock Value
48,Texas,481721,2,2,2 Clock Value
48,Texas,481721,2,3,3 Clock Value
48,Texas,481721,2,4,4 Clock Value
48,Texas,481721,2,5,5 Clock Value
48,Texas,481721,2,6,6 Clock Value
48,Texas,481721,3,15,No Damage
48,Texas,481722,1,12,12 Clock Value
48,Texas,481722,2,14,Undercarriage
48,Texas,481723,1,12,12 Clock Value
48,Texas,481723,2,12,12 Clock Value
48,Texas,481724,1,12,12 Clock Value
48,Texas,481725,1,7,7 Clock Value
48,Texas,481725,1,8,8 Clock Value
48,Texas,481725,1,9,9 Clock Value
48,Texas,481725,1,10,10 Clock Value
48,Texas,481725,1,11,11 Clock Value
48,Texas,481725,1,12,12 Clock Value
48,Texas,481725,2,14,Undercarriage
48,Texas,481725,3,12,12 Clock Value
48,Texas,481725,4,12,12 Clock Value
48,Texas,481725,5,14,Undercarriage
48,Texas,481725,6,14,Undercarriage
48,Texas,481726,1,12,12 Clock Value
48,Texas,481726,2,3,3 Clock Value
48,Texas,481726,2,7,7 Clock Value
48,Texas,481726,2,8,8 Clock Value
48,Texas,481726,2,9,9 Clock Value
48,Texas,481726,2,10,10 Clock Value
48,Texas,481726,2,11,11 Clock Value
48,Texas,481726,2,13,Top
48,Texas,481727,1,1,1 Clock Value
48,Texas,481727,1,2,2 Clock Value
48,Texas,481727,1,3,3 Clock Value
48,Texas,481727,1,4,4 Clock Value
48,Texas,481727,1,5,5 Clock Value
48,Texas,481727,1,13,Top
48,Texas,481728,1,12,12 Clock Value
48,Texas,481729,1,15,No Damage
48,Texas,481730,1,99,Damage Areas Unknown
48,Texas,481732,1,12,12 Clock Value
48,Texas,481734,1,7,7 Clock Value
48,Texas,481734,1,8,8 Clock Value
48,Texas,481734,1,9,9 Clock Value
48,Texas,481734,1,10,10 Clock Value
48,Texas,481734,1,11,11 Clock Value
48,Texas,481734,1,12,12 Clock Value
48,Texas,481734,1,13,Top
48,Texas,481735,1,12,12 Clock Value
48,Texas,481736,1,7,7 Clock Value
48,Texas,481736,1,8,8 Clock Value
48,Texas,481736,1,9,9 Clock Value
48,Texas,481736,1,10,10 Clock Value
48,Texas,481736,1,11,11 Clock Value
48,Texas,481736,1,12,12 Clock Value
48,Texas,481736,1,13,Top
48,Texas,481737,1,12,12 Clock Value
48,Texas,481737,2,6,6 Clock Value
48,Texas,481738,1,1,1 Clock Value
48,Texas,481738,1,2,2 Clock Value
48,Texas,481738,1,3,3 Clock Value
48,Texas,481738,1,4,4 Clock Value
48,Texas,481738,1,5,5 Clock Value
48,Texas,481738,1,13,Top
48,Texas,481741,1,12,12 Clock Value
