STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE,MANUFACTURERFULLNAMEID,MANUFACTURERFULLNAME,MAKEID,MAKE,MODELID,MODEL,MODELYEAR,SERIES,TRIM,PLANTCOUNTRYID,PLANTCOUNTRY,PLANTSTATE,PLANTCITY,PLANTCOMPANYNAME,NONLANDUSEID,NONLANDUSE,NOTE,BODYCLASSID,BODYCLASS,GROSSVEHICLEWEIGHTRATINGFROMID,GROSSVEHICLEWEIGHTRATINGFROM,GROSSVEHICLEWEIGHTRATINGTOID,GROSSVEHICLEWEIGHTRATINGTO,TRAILERBODYTYPEID,TRAILERBODYTYPE,TRAILERTYPECONNECTIONID,TRAILERTYPECONNECTION,TRAILERLENGTHFT,OTHERTRAILERINFO,AXLESCOUNT,AXLECONFIGURATIONID,AXLECONFIGURATION
6,California,60213,2,1,1A9A4432*MH939***,2024-03-20 00:50:50,0,6,TRAILER,7368,APPLIED CRYO TECHNOLOGIES,843,APPLIED CRYO TECHNOLOGIES,4018,Applied Cryo Technologies,2021,,,6,UNITED STATES (USA),TEXAS,HOUSTON,,,,,61,Trailer,,,,,15,Tank Trailer,,,43.000,,2,,
6,California,60224,1,1,1GRAA062*FT******,2024-03-20 00:50:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
6,California,60229,3,1,1JJV532W*5L******,2024-03-20 00:50:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,60245,3,1,4WW5482A*G6******,2024-03-20 00:50:50,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,2016,,,6,UNITED STATES (USA),MISSOURI,MOBERLY,,,,Type of suspension: Air Ride,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
6,California,60257,1,1,1S12GC40*RG******,2024-03-20 00:50:50,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,2024,,,6,UNITED STATES (USA),ARIZONA,CASA GRANDE,,,,,61,Trailer,,,,,,,,,40.000,Semi-Trailer/Gooseneck Chassis,2,3,Tandem
6,California,60311,2,1,1JJV532W*7L******,2024-03-20 00:50:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,60333,1,1,LCAA830T*GT******,2024-03-20 00:50:50,0,6,TRAILER,9721,"LONG CHIH INDUSTRIAL CO., LTD.",2166,LONG CHIH INDUSTRIAL,5943,Long Chih Industrial,1986,,,4,TAIWAN,TAIPEI,SHU-LIN,,,,,61,Trailer,10,"Class 1A: 3,000 lb or less (1,360 kg or less)",,,,,,,,,,,
6,California,60352,2,1,1UYVS253*DP******,2024-03-20 00:50:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,60355,2,1,1S12E953*KG******,2024-03-20 00:50:50,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,2019,Smooth Side,,6,UNITED STATES (USA),ARIZONA,CASA GRANDE,,,,,61,Trailer,,,,,,,,,53.000,Semi-Trailer/Dry Freight Van,2,3,Tandem
6,California,60369,2,1,51W12312*J1******,2024-03-20 00:50:50,0,6,TRAILER,6409,OUTDOORS RV MNUFACTURING INC.,2412,OUTDOORS RV,6196,TimberRidge,2018,,,6,UNITED STATES (USA),OREGON,LAGRANDE,,,,,61,Trailer,,,,,21,Travel Trailer,1,Ball Type Pull,31.000,Pull Travel Trailer,2,,
6,California,60379,3,1,3H3V532C*JR******,2024-03-20 00:50:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
6,California,60380,3,1,1W16482A*D5******,2024-03-20 00:50:50,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2013,,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,,,,,61,Trailer,,,,,53,Livestock - Cattle Trailer,,,48.000,Type of suspension: Air Ride,2,,
6,California,60394,1,1,LJRC4126*G1******,2024-03-20 00:50:50,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2016,,,8,CHINA,,SHENZHEN,,,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,41.000,,2,,
6,California,60439,2,1,1UYFS248*WA******,2024-03-20 00:50:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,1998,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
6,California,60449,2,1,1JJV532D*EL******,2024-03-20 00:50:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2014,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,60456,2,1,1UYVS253*XM******,2024-03-20 00:50:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,1999,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,60470,2,1,1UYVS128*CU******,2024-03-20 00:50:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,,1,,
6,California,60481,1,1,1JJV532D*ML******,2024-03-20 00:50:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2021,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,60485,3,1,3H3V532C*KR******,2024-03-20 00:50:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
6,California,60556,2,1,1GR1A062*NW******,2024-03-20 00:50:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2022,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
6,California,60595,3,1,4FGA1142*9C******,2024-03-20 00:50:50,0,6,TRAILER,13341,"FEATHERLITE TRAILER MANUFACTURING, LLC",997,FEATHERLITE TRAILERS,4226,Featherlite Trailers,2009,,,6,UNITED STATES (USA),IOWA,CRESCO,,,,,61,Trailer,,,,,14,Horse Trailer,14,Bumper Pull,14.000,Aluminum,2,,
6,California,60660,2,1,1UNST422*7L******,2024-03-20 00:50:50,0,6,TRAILER,1739,"DRAGON PRODUCTS, LLC",956,DRAGON PRODUCTS,4976,Dragon Products,2007,,,6,UNITED STATES (USA),TEXAS,LAPORTE,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
6,California,60669,2,1,3H3V532C*LR******,2024-03-20 00:50:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
6,California,60692,2,1,13N25320*F1******,2024-03-20 00:50:50,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,1985,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,53.000,Optional Features: none,2,,
6,California,60741,2,1,1JJV532W*6L******,2024-03-20 00:50:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2006,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,60742,2,1,4ZETD222*N1******,2024-03-20 00:50:50,0,6,TRAILER,3684,LOAD TRAIL LLC,2111,LOAD TRAIL,5874,Load Trail,2022,,,6,UNITED STATES (USA),TEXAS,SUMNER,,,,,61,Trailer,,,,,102,Standard,,,22.000,Type of Trailer = Standard Tilt Deck,2,,
6,California,60755,3,1,1E9EB392*6L185***,2024-03-20 00:50:50,0,6,TRAILER,17082,"EVERLITE, INC",7438,"EVERLITE, INC",29822,"EverLite, Inc",2006,,,6,UNITED STATES (USA),TEXAS,LONGVIEW,,,,"Side Ht = 57""",61,Trailer,,,,,101,Other,,,39.000,End Dump,2,,
6,California,60764,2,1,1UYVS253*7U******,2024-03-20 00:50:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2007,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,60778,2,1,1JJV532W*1L******,2024-03-20 00:50:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2001,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,60786,2,1,1UYVS253*FU******,2024-03-20 00:50:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,60811,1,1,5EF2GC40*HB******,2024-03-20 00:50:50,0,6,TRAILER,4094,CHEETAH CHASSIS CORPORATION,4029,CHEETAH CHASSIS,8699,CHEETAH CHASSIS,2017,,,6,UNITED STATES (USA),PENNSYLVANIA,BERWICK,,,,,61,Trailer,,,,,46,Chassis,4,Straight Semi/Semi Trailer,40.000,Gooseneck Chassis,2,3,Tandem
6,California,60838,1,1,1DW1A281*NS******,2024-03-20 00:50:50,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2022,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,,1,,
6,California,60838,1,2,1GR1A561*MD******,2024-03-20 00:50:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2021,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,,,,61,Trailer,,,,,,,6,Kingpin,28.000,"Semitrailer - dry freight, reefer, or insulated van",1,,
6,California,60845,2,1,3H3V532C*DT******,2024-03-20 00:50:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2013,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
6,California,60850,2,1,3H3V482K*NJ******,2024-03-20 00:50:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2022,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,Body Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,48.000,,2,,
6,California,60886,2,1,1GRAA062*KW******,2024-03-20 00:50:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2019,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,"Semitrailer - Dry Freight Van, Reefer Van, Insulated Van",2,,
6,California,60902,2,1,1GRAA062*DW******,2024-03-20 00:50:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2013,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
6,California,60906,1,1,4RACS101*8K******,2024-03-20 00:50:50,0,6,TRAILER,16586,"INTERSTATE GROUP, LLC",7701,INTERSTATE WEST CORP,20698,Interstate West Corp,2008,,,6,UNITED STATES (USA),ARIZONA,KINGMAN,,,,,61,Trailer,,,,,160,Cargo Trailer,2,Pintle Hitch/Hook,10.000,,1,,
6,California,60910,2,1,1W9T2326*7L010***,2024-03-20 00:50:50,0,6,TRAILER,9773,WELD-IT COMPANY,3629,WELD-IT COMPANY,29540,Weld-It Company,2007,,,6,UNITED STATES (USA),CALIFORNIA,LOS ANGELES,,,,Last digit M.C. Code in 8th VIN position,61,Trailer,8,"Class 7: 26,001 - 33,000 lb (11,794 - 14,969 kg)",9,"Class 8: 33,001 lb and above (14,969 kg and above)",15,Tank Trailer,,,23.000,Cargo tank trailer,2,,
6,California,60916,2,1,5HTAM452*V7******,2024-03-20 00:50:50,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",1997,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,,61,Trailer,,,,,15,Tank Trailer,,,45.000,AL 306/406,2,,
6,California,60924,2,1,3H3C492S*NT******,2024-03-20 00:50:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,1992,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,49.000,Material: Steel,2,,
6,California,60926,1,1,1P91452A*8A509***,2024-03-20 00:50:50,0,6,TRAILER,11260,PROGRESS TANK,6429,PROGRESS TANK,17688,Progress Tank,2008,,,6,UNITED STATES (USA),ILLINOIS,ARTHUR,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,45.000,Aluminum,2,,
6,California,60950,2,1,1W910322*TW172***,2024-03-20 00:50:50,0,6,TRAILER,17168,WESTERN CONSTRUCTION COMPONENTS INC.,7642,WESTERN CONSTRUCTION COMPONENTS,20584,Western Construction Components,1996,,,6,UNITED STATES (USA),CALIFORNIA,SANTEE,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,32.000,End Dump Trailer,2,,
6,California,60996,2,1,10BBAA21*MP******,2024-03-20 00:50:50,0,6,TRAILER,5083,BRENNER TANK LLC,8089,BRENNER,32631,DOT/TC Specification,2021,406/407/412/331/338/ETM,,6,UNITED STATES (USA),OREGON,PORTLAND,,,,,61,Trailer,,,,,15,Tank Trailer,,,,Type of Trailer: Full Trailer,2,,
6,California,61001,3,1,1S12GC40*NB******,2024-03-20 00:50:50,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,1992,,,6,UNITED STATES (USA),,BERWICK,,,,,61,Trailer,,,,,46,Chassis,3,Gooseneck,40.000,,2,3,Tandem
6,California,61022,3,1,4HXRC142*5C******,2024-03-20 00:50:50,0,6,TRAILER,6639,"CARSON TRAILER, INC.",6799,CARSON TRAILER,18243,Carson Trailer,2005,,,6,UNITED STATES (USA),CALIFORNIA,GARDENA,,,,,61,Trailer,,,,,160,Cargo Trailer,,,14.000,,2,,
6,California,61022,5,1,53BLTEB2*JF******,2024-03-20 00:50:50,0,6,TRAILER,6339,"LGS INDUSTRIES, INC.",1919,LGS INDUSTRIES,5447,LOOK,2018,,,6,UNITED STATES (USA),ARIZONA,,,,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,,Length of Trailer: 20' to 29',2,,
6,California,61083,1,1,1UYVS248*J2******,2024-03-20 00:50:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
6,California,61114,1,1,1GRAA062*AT******,2024-03-20 00:50:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2010,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
6,California,61122,1,1,1GR1A062*NE******,2024-03-20 00:50:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2022,,,6,UNITED STATES (USA),GEORGIA,STATESBORO,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
6,California,61125,1,1,3CV1C202*N2******,2024-03-20 00:50:50,0,6,TRAILER,20774,"PJ TRAILERS COMPANY, S.A. DE C.V.",11137,"PJ TRAILERS COMPANY, S.A. DE C.V.",29057,"PJ TRAILERS COMPANY, S.A. DE C.V.",2022,,,12,MEXICO,CHIHUAHUA,CUAUHTEMOC,,,,,61,Trailer,,,,,3,Car Hauler Trailer,14,Bumper Pull,20.000,,2,,
6,California,61128,1,1,3H3V532C*JR******,2024-03-20 00:50:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
6,California,61131,2,1,1JJV281D*LL******,2024-03-20 00:50:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
6,California,61160,2,1,1WRFH328*VW******,2024-03-20 00:50:50,0,6,TRAILER,11666,WESCO TRAILER SALES,8897,WESCO TRAILER SALES,23004,Wesco Trailer Sales,1997,,,6,UNITED STATES (USA),CALIFORNIA,WOODLAND,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,46,Chassis,,,,Type: Full Trailer (Pull),2,,
6,California,61183,1,1,1UYVS253*GU******,2024-03-20 00:50:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,61183,3,1,3H6KS211*M3******,2024-03-20 00:50:50,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2021,AL PNEUMATIC,,12,MEXICO,CHIHUAHUA,,,,,,61,Trailer,,,,,174,Dry Bulk Trailer,4,Straight Semi/Semi Trailer,21.000,,1,,
6,California,61183,3,2,3H6HS282*M3******,2024-03-20 00:50:50,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2021,AL PNEUMATIC,,12,MEXICO,CHIHUAHUA,,,,,,61,Trailer,,,,,174,Dry Bulk Trailer,2,Pintle Hitch/Hook,28.000,,2,,
6,California,61227,2,1,1PMKA442*M7******,2024-03-20 00:50:50,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2021,AL 306/406,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,44.000,,2,,
6,California,61231,2,1,10BABA13*LP******,2024-03-20 00:50:50,0,6,TRAILER,5083,BRENNER TANK LLC,8089,BRENNER,32632,NON-DOT/TC Spec,2020,,,6,UNITED STATES (USA),OREGON,PORTLAND,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,,Length of Trailer: 40-50 feet,1,,
6,California,61231,2,2,10BBBA20*LP******,2024-03-20 00:50:50,0,6,TRAILER,5083,BRENNER TANK LLC,8089,BRENNER,32632,NON-DOT/TC Spec,2020,,,6,UNITED STATES (USA),OREGON,PORTLAND,,,,,61,Trailer,,,,,15,Tank Trailer,,,,Type of Trailer: Full Trailer,2,,
6,California,61237,2,1,3H3V532C*KT******,2024-03-20 00:50:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
6,California,61243,2,1,1JJV532W*YL******,2024-03-20 00:50:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2000,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,61261,2,1,1JJV532W*5L******,2024-03-20 00:50:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,61293,2,1,3H3V532C*MT******,2024-03-20 00:50:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2021,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,Trailer Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,Material: ALUMINUM/STEEL,2,,
6,California,61333,2,1,1UYVS253*GU******,2024-03-20 00:50:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,61338,2,1,7HN1FER2*NP******,2024-03-20 00:50:50,0,6,TRAILER,16534,"GENESIS SUPREME RV, INC.",6840,"GENESIS SUPREME RV, INC",18326,Genesis Supreme,2022,,,6,UNITED STATES (USA),CALIFORNIA,PERRIS,,,,,61,Trailer,,,,,5,Enclosed Trailer,5,Fifth Wheel,37.000,,2,,
6,California,61351,2,1,1UYVS253*GU******,2024-03-20 00:50:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,61394,2,1,5V8VC532*LT******,2024-03-20 00:50:50,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORTATION,6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2020,,,6,UNITED STATES (USA),GEORGIA,TRENTON,,,,,61,Trailer,,,,,186,Dry Freight,6,Kingpin,53.000,Composite Plate Semitrailer (VXP),,3,Tandem
6,California,61398,2,1,1JJV532W*5L******,2024-03-20 00:50:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,61409,2,1,4AGAU232*7C******,2024-03-20 00:50:50,1,6,TRAILER,2794,"MIGHTYMOVER TRAILERS, INC.",8114,MIGHTYMOVER TRAILERS INC,21649,MightyMover Trailers Inc,2007,,,6,UNITED STATES (USA),CALIFORNIA,CORONA,,,,,61,Trailer,10,"Class 1A: 3,000 lb or less (1,360 kg or less)",,,16,Utility Trailer,,,23.000,,2,,
6,California,61477,2,1,1UYVS253*CU******,2024-03-20 00:50:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,61480,2,1,16WTE402*8A******,2024-03-20 00:50:50,0,6,TRAILER,2208,CERTIFIED STAINLESS SERVICES INC DBA WESTMARK,1771,WEST-MARK,5206,"Certified Stainless Services, Inc dba West-Mark",2008,,,6,UNITED STATES (USA),CALIFORNIA,ATWATER,,,,,61,Trailer,,,,,15,Tank Trailer,,,40.000,NON-SPEC,2,,
6,California,61483,2,1,1PMA1231*E5******,2024-03-20 00:50:50,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2014,,,6,UNITED STATES (USA),MISSOURI,SPRINGFIELD,,,,,61,Trailer,,,,,15,Tank Trailer,30,Other,23.000,Vessel Code: Non-Code,1,,
