ST_CASE,VEH_NO,PER_NO,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
510837,1,1,0,21,0,0,15,13,0,0,0,14
510838,1,1,0,0,0,0,0,0,0,0,0,0
510838,2,1,0,0,0,0,0,0,0,0,0,0
510839,1,1,15,15,15,15,15,15,15,15,15,15
510840,1,1,0,0,0,0,0,0,0,0,0,0
510841,1,1,0,0,0,0,0,11,0,0,0,0
510841,2,1,0,0,0,0,0,0,0,0,0,0
510842,0,1,0,0,0,0,0,0,0,0,0,0
510842,1,1,0,0,0,0,0,0,0,0,0,0
510843,0,1,0,0,0,0,0,0,0,0,0,0
510843,1,1,0,0,0,0,0,0,0,0,0,0
510843,2,1,0,0,0,0,0,0,0,0,0,0
510844,1,1,0,0,0,0,0,0,0,0,0,0
510844,2,1,0,0,0,0,0,0,0,0,0,0
510845,1,1,0,0,0,0,0,0,0,0,0,0
510845,2,1,27,22,13,14,16,0,39,17,15,40
510846,1,1,20,20,20,20,20,20,20,20,20,20
510847,1,1,6,6,6,6,6,6,6,6,6,6
510848,1,1,0,24,14,12,28,40,0,0,9,0
510849,1,1,9,9,9,9,9,9,9,9,9,9
510850,1,1,22,22,22,22,22,22,22,22,22,22
510850,2,1,14,0,12,0,0,0,0,0,0,0
510851,0,1,25,25,25,25,25,25,25,25,25,25
510851,1,1,0,0,14,0,0,0,0,0,0,0
510852,0,1,0,0,0,0,0,0,0,0,0,0
510852,1,1,9,0,0,0,0,0,0,0,0,0
510853,1,1,0,0,0,0,0,0,0,0,0,0
510853,2,1,0,0,0,0,0,0,0,0,0,0
510854,1,1,0,17,21,24,0,0,0,16,17,0
510855,1,1,17,17,17,17,17,17,17,17,17,17
510856,1,1,12,0,0,20,0,12,0,0,7,0
510857,1,1,13,13,13,13,13,13,13,13,13,13
510858,0,1,0,0,0,0,0,0,0,0,0,0
510858,1,1,0,0,18,0,15,16,0,0,0,21
510859,1,1,0,0,6,0,0,0,0,0,0,0
510859,2,1,0,0,0,0,0,0,0,0,0,0
510860,1,1,5,5,5,5,5,5,5,5,5,5
510861,1,1,0,0,0,0,0,0,13,0,16,0
510862,0,1,28,28,28,28,28,28,28,28,28,28
510862,1,1,0,0,0,0,0,0,0,0,0,0
510863,0,1,18,18,18,18,18,18,18,18,18,18
510863,1,1,0,0,0,0,0,0,0,0,0,17
510864,1,1,10,10,10,10,10,10,10,10,10,10
510865,1,1,20,18,13,14,17,0,0,13,16,15
510865,2,1,0,0,0,0,0,0,0,0,0,0
510866,1,1,0,0,0,0,24,0,0,0,0,0
510867,1,1,0,0,0,0,0,0,0,0,0,0
510868,0,1,0,0,0,0,0,0,0,0,0,0
510868,1,1,0,18,0,0,0,0,0,0,0,0
510869,1,1,18,18,18,18,18,18,18,18,18,18
510870,1,1,0,0,0,0,0,0,0,0,0,0
510871,1,1,0,0,0,0,0,0,0,0,0,0
510872,1,1,0,0,0,0,0,0,0,0,0,0
510873,1,1,0,0,0,0,0,0,0,0,0,0
510874,0,1,0,0,0,0,0,0,0,0,0,0
510874,1,1,0,0,0,0,0,0,0,0,0,0
510875,1,1,0,0,0,0,0,0,0,0,0,0
510875,2,1,0,0,0,0,0,0,0,0,0,0
510876,1,1,12,12,0,0,13,0,0,23,0,0
510876,2,1,11,11,11,11,11,11,11,11,11,11
510877,1,1,0,19,0,0,0,0,0,0,0,0
510878,0,1,25,25,25,25,25,25,25,25,25,25
510878,1,1,0,0,0,0,0,0,0,0,0,0
510879,0,1,42,42,42,42,42,42,42,42,42,42
510879,1,1,0,0,0,18,0,0,0,0,0,0
510880,1,1,0,9,0,34,25,0,0,0,11,0
510880,2,1,0,25,0,0,18,23,0,0,29,0
510881,0,1,0,0,0,0,0,31,0,0,0,0
510881,1,1,0,0,0,0,0,0,0,0,0,0
510882,1,1,0,0,0,0,0,0,0,0,0,0
510882,2,1,0,0,0,0,0,0,0,0,0,0
510883,0,1,0,0,0,0,0,0,0,0,0,0
510883,1,1,0,0,0,0,0,0,0,0,0,0
510884,1,1,15,9,20,7,11,13,11,9,18,12
510885,1,1,0,0,0,0,0,0,0,0,0,0
510885,2,1,0,0,0,0,0,0,0,0,0,0
510885,3,1,0,0,0,0,0,0,0,0,0,0
510886,1,1,0,0,0,0,0,0,13,0,0,0
510887,1,1,0,0,0,0,0,0,0,0,0,0
510887,2,1,0,0,0,0,0,0,0,10,0,0
510888,1,1,0,0,0,7,0,0,0,0,0,0
510888,2,1,0,0,0,0,0,0,0,0,0,0
510889,1,1,0,0,0,0,0,0,0,0,0,0
510890,1,1,0,0,0,0,0,0,0,0,0,0
510890,2,1,0,0,0,0,0,0,0,0,0,0
510891,1,1,0,0,0,0,0,0,0,0,0,0
510891,2,1,0,0,0,0,0,0,26,0,0,0
510891,3,1,0,8,0,0,0,0,15,0,2,0
510892,1,1,17,17,17,17,17,17,17,17,17,17
510893,1,1,0,0,0,0,0,0,0,0,0,0
510894,0,1,0,0,32,0,0,0,0,5,0,0
510894,1,1,0,0,0,0,0,0,0,0,0,0
510895,1,1,20,20,20,20,20,20,20,20,20,20
510896,1,1,0,0,0,0,0,0,0,0,0,0
510896,2,1,0,0,0,0,0,0,0,0,0,0
510896,3,1,0,0,0,0,0,0,0,0,0,0
510896,4,1,0,0,0,0,0,0,0,0,0,0
510896,5,1,0,0,0,0,0,0,0,0,0,0
510897,0,1,0,0,0,0,0,0,0,0,0,0
510897,1,1,0,0,0,0,0,0,0,0,0,0
510898,1,1,0,0,0,0,0,0,0,0,0,0
510899,1,1,24,24,24,24,24,24,24,24,24,24
510900,1,1,20,20,20,20,20,20,20,20,20,20
510901,1,1,9,9,9,9,9,9,9,9,9,9
510901,2,1,0,0,0,0,0,0,0,0,0,0
510902,1,1,0,0,0,0,0,0,0,0,0,0
510903,0,1,0,0,0,0,0,0,0,0,0,0
510903,1,1,19,0,0,0,0,0,0,0,0,0
510904,1,1,0,0,0,0,0,0,0,0,0,0
510904,2,1,0,0,0,0,0,0,0,0,0,0
510905,1,1,23,0,0,0,0,0,0,0,6,24
510905,2,1,0,0,0,0,0,0,0,0,0,0
510906,1,1,0,0,0,0,0,0,0,0,0,0
510907,1,1,0,0,0,0,0,0,0,0,0,0
510908,0,1,0,0,0,0,0,0,0,0,0,0
510909,1,1,22,22,22,22,22,22,22,22,22,22
510910,0,1,0,0,0,0,0,0,0,0,0,0
510910,1,1,0,0,0,0,0,0,0,0,0,0
510911,0,1,0,0,0,0,0,0,0,0,0,0
510911,1,1,0,0,16,3,0,0,9,33,12,11
510911,2,1,0,0,0,0,0,0,0,20,0,0
510912,1,1,0,0,16,0,0,0,0,0,0,0
510913,1,1,29,13,26,29,5,17,12,18,22,15
510914,1,1,0,0,0,0,0,0,0,0,0,0
510914,2,1,0,0,0,0,0,0,0,0,0,0
510915,1,1,0,0,0,0,0,0,0,0,0,0
510915,2,1,0,0,0,0,0,0,13,0,0,0
510915,3,1,0,0,0,0,0,0,0,0,0,0
510916,0,1,0,0,0,0,0,0,0,0,0,0
510916,1,1,0,0,0,0,0,0,0,0,0,0
510917,0,1,2,2,2,2,2,2,2,2,2,2
510917,1,1,0,0,0,0,0,0,0,0,0,0
510917,2,1,0,0,0,0,0,0,0,0,0,0
510918,1,1,0,0,18,0,0,0,0,0,0,0
510918,2,1,0,13,0,0,0,0,0,0,0,0
510920,1,1,0,0,0,0,0,0,0,0,0,0
510921,1,1,11,0,0,0,0,0,0,12,0,0
510921,2,1,0,0,0,0,0,0,0,0,0,0
510922,1,1,0,0,0,0,0,0,0,0,0,0
510922,2,1,0,0,0,0,0,0,0,0,0,0
510922,3,1,0,0,0,0,0,0,0,0,0,0
510922,4,1,0,0,0,0,0,0,7,0,0,0
510923,1,1,20,17,14,33,14,23,24,16,15,22
510923,2,1,0,0,0,0,0,0,0,0,0,0
510924,0,1,0,0,22,0,0,0,0,0,0,0
510924,1,1,0,13,0,0,0,0,0,0,0,0
510925,1,1,0,0,0,0,0,0,0,0,0,0
510926,0,1,0,0,0,0,0,0,0,0,0,0
510926,1,1,0,0,8,0,0,0,0,0,29,27
510927,1,1,0,14,0,0,9,0,24,11,0,0
510927,2,1,0,0,0,0,0,0,0,0,0,0
510928,0,1,0,0,0,0,0,0,0,0,0,0
510928,1,1,8,0,0,0,0,0,0,0,0,0
510929,1,1,0,13,0,0,0,0,0,0,0,37
510929,2,1,5,5,5,5,5,5,5,5,5,5
510930,1,1,16,16,16,16,16,16,16,16,16,16
510931,1,1,0,0,0,0,0,0,0,0,0,0
510931,2,1,0,0,0,0,0,0,0,0,0,0
510932,1,1,0,0,0,0,0,0,0,0,0,0
510932,2,1,0,0,0,0,0,0,0,0,0,0
510933,0,1,0,0,0,0,0,0,0,0,0,0
510933,1,1,0,0,0,0,0,0,0,0,0,0
510934,1,1,0,0,0,0,0,0,0,0,0,0
510934,2,1,0,0,0,0,0,0,0,0,0,0
510934,3,1,0,0,0,0,0,0,0,0,6,0
510935,1,1,8,22,23,0,0,2,35,0,0,19
510936,1,1,0,0,0,0,0,0,0,31,0,0
510937,1,1,0,0,14,0,21,0,0,4,0,0
510937,2,1,0,0,0,0,0,0,0,0,0,0
510938,1,1,0,0,0,0,0,0,0,0,0,0
510938,2,1,0,0,0,0,0,0,0,0,0,0
510939,1,1,16,16,16,16,16,16,16,16,16,16
510940,1,1,0,0,0,0,0,0,0,0,0,0
510940,2,1,0,0,0,0,0,0,0,0,16,0
510941,1,1,0,0,0,26,11,0,14,8,0,0
510942,0,1,0,0,0,0,0,0,0,0,0,0
510942,2,1,0,0,0,0,0,0,0,0,0,0
510943,1,1,4,24,18,7,0,13,36,13,9,26
510944,0,1,29,29,29,29,29,29,29,29,29,29
510944,1,1,0,0,0,0,0,0,0,0,0,0
510945,1,1,0,0,0,0,0,0,0,0,0,0
510946,1,1,0,0,0,0,0,0,0,0,0,0
510947,1,1,0,0,0,0,0,0,0,0,15,0
510948,1,1,15,15,15,15,15,15,15,15,15,15
510948,2,1,0,0,0,0,0,0,0,0,0,0
510949,1,1,0,0,0,0,0,0,0,0,0,0
510950,0,1,0,0,0,0,0,0,3,0,0,0
510950,1,1,0,20,0,0,0,0,0,0,0,0
510951,1,1,22,22,22,22,22,22,22,22,22,22
510952,1,1,0,0,0,0,6,0,0,0,0,0
510952,2,1,0,0,0,0,0,0,0,0,0,0
510953,1,1,0,0,0,0,0,0,0,0,0,0
510954,1,1,0,19,0,31,0,0,19,10,0,8
510955,1,1,7,7,7,7,7,7,7,7,7,7
510956,0,1,0,0,0,0,0,0,0,0,0,0
510956,1,1,0,0,30,0,19,0,8,0,0,0
510957,1,1,0,8,23,16,0,5,0,18,20,12
510958,1,1,0,0,0,0,0,0,0,0,0,0
510958,2,1,0,0,0,0,0,0,0,0,0,0
510959,1,1,9,21,14,25,11,24,9,12,7,9
510960,1,1,0,0,0,0,0,0,0,0,0,0
510961,1,1,15,0,18,0,13,19,0,0,9,0
510962,1,1,0,26,0,0,0,0,0,0,0,0
510962,2,1,0,0,16,0,0,0,0,0,0,0
510963,1,1,0,0,0,0,0,0,0,0,0,0
510963,2,1,0,0,0,0,0,0,0,0,0,18
510964,0,1,0,0,0,0,0,0,0,0,0,0
510964,1,1,0,0,0,0,0,0,0,0,0,0
510965,1,1,0,0,0,0,0,0,0,0,0,0
510965,2,1,0,0,0,0,0,0,0,0,0,0
510966,1,1,0,0,0,0,0,0,0,0,0,0
510966,2,1,0,0,0,0,0,0,0,0,0,0
510968,1,1,0,0,19,0,14,14,23,0,15,0
510969,1,1,0,0,0,0,0,0,0,0,0,0
510970,1,1,0,0,0,0,0,0,0,0,0,0
510971,0,1,0,0,0,0,0,0,0,0,0,0
510971,1,1,0,0,0,0,0,0,0,0,0,0
510972,1,1,0,0,0,0,0,0,0,0,0,0
510972,2,1,0,0,0,0,0,0,0,0,0,0
530001,1,1,23,23,23,23,23,23,23,23,23,23
530002,1,1,26,26,26,26,26,26,26,26,26,26
530002,2,1,0,0,0,0,0,17,0,0,0,0
530003,0,1,0,0,0,0,0,0,0,0,0,0
530003,1,1,5,0,0,0,0,0,0,0,0,6
530004,0,1,0,0,0,0,0,0,0,0,0,0
530004,1,1,0,0,0,0,0,0,0,0,0,0
530005,1,1,0,0,0,0,0,0,0,0,0,0
530005,2,1,0,0,0,0,0,0,0,0,0,0
530006,1,1,32,0,0,12,0,33,0,0,23,26
530006,2,1,0,0,0,11,0,0,0,9,16,0
530006,3,1,0,0,0,0,0,0,0,0,0,0
530007,1,1,0,0,0,16,0,0,0,0,0,0
530008,0,1,0,26,0,0,0,0,51,0,11,0
530008,1,1,0,0,0,0,0,0,0,0,0,0
530009,1,1,17,12,0,0,0,25,13,21,12,21
530010,0,1,0,0,0,0,0,0,0,0,0,0
530010,0,2,0,0,53,0,0,0,0,0,0,0
530010,1,1,0,9,2,0,10,0,8,12,3,10
530011,0,1,0,0,0,0,8,12,0,0,0,0
530011,1,1,0,0,0,0,0,0,0,0,0,0
530012,1,1,18,14,11,14,11,18,13,7,0,19
530013,1,1,0,0,0,0,0,0,0,0,0,0
530013,2,1,0,0,0,0,0,0,0,15,0,0
530014,0,1,0,0,0,0,0,0,0,0,0,0
530014,1,1,0,0,19,0,0,0,0,0,29,24
530015,0,1,10,10,10,10,10,10,10,10,10,10
530015,1,1,21,0,37,10,0,17,0,11,0,0
530016,0,1,0,0,0,25,0,28,18,30,0,0
530016,1,1,0,0,0,0,0,0,0,0,0,0
530017,0,1,0,0,0,0,0,0,0,0,0,0
530017,1,1,0,0,0,0,0,10,0,0,0,0
530018,0,1,0,0,0,0,0,0,0,0,0,0
530018,1,1,15,10,21,14,8,13,11,30,25,20
530019,1,1,19,19,19,19,19,19,19,19,19,19
530020,1,1,0,0,0,0,0,0,0,0,0,0
530021,1,1,0,0,0,0,9,0,0,0,0,18
530022,0,1,0,0,0,0,0,0,0,0,0,0
530022,1,1,0,0,0,0,0,0,0,0,0,0
530023,1,1,0,0,0,0,0,0,0,0,0,0
530023,2,1,0,0,0,0,0,0,0,0,0,0
530025,1,1,0,35,0,0,0,0,0,4,0,0
530026,1,1,0,0,0,0,0,0,0,0,0,0
530026,2,1,0,0,0,0,0,0,0,0,0,0
530027,0,1,0,0,0,0,24,0,0,21,0,0
530027,1,1,0,0,16,0,0,28,10,12,0,0
530028,1,1,5,5,5,5,5,5,5,5,5,5
530029,1,1,0,17,8,15,0,15,0,8,0,0
530030,0,1,0,0,0,0,0,0,0,0,0,0
530030,1,1,0,0,0,0,0,0,0,0,0,0
530031,0,1,0,0,0,0,0,0,0,0,0,0
530031,1,1,0,12,4,0,0,0,0,0,0,0
530032,0,1,24,24,24,24,24,24,24,24,24,24
530032,1,1,8,20,0,0,0,0,7,0,29,0
530033,1,1,0,0,0,0,25,0,0,0,0,0
530034,0,1,0,0,0,0,0,0,0,0,0,0
530034,2,1,0,0,0,12,0,0,0,0,0,0
530035,1,1,0,0,0,0,0,0,0,0,0,0
530037,0,1,5,5,5,5,5,5,5,5,5,5
530037,1,1,15,13,18,21,10,12,6,5,21,16
530038,1,1,0,0,0,0,0,0,0,0,0,0
530038,2,1,0,0,0,0,0,0,10,0,0,0
530039,1,1,13,22,14,12,21,12,38,29,2,28
530039,2,1,0,0,0,0,0,0,0,0,0,0
530040,1,1,26,26,26,26,26,26,26,26,26,26
530040,2,1,0,0,0,0,0,0,0,0,0,0
530041,1,1,18,18,18,18,18,18,18,18,18,18
530041,2,1,2,0,13,0,0,0,0,16,18,0
530042,1,1,0,0,0,0,0,0,0,0,15,0
530042,2,1,0,0,0,0,0,0,0,0,0,0
530043,0,1,1,1,1,1,1,1,1,1,1,1
530043,1,1,6,33,11,28,19,9,16,7,22,3
530044,0,1,0,0,0,0,0,0,0,0,0,0
530044,1,1,15,0,0,0,25,0,16,12,21,0
530045,1,1,0,0,0,0,0,0,0,0,0,0
530045,2,1,0,0,0,0,0,0,0,0,0,0
530046,1,1,0,8,4,8,26,9,23,18,0,12
530046,2,1,0,0,0,0,0,0,0,0,0,0
530048,1,1,0,0,0,0,0,0,0,0,0,0
530048,2,1,0,34,28,0,23,16,31,0,12,0
530050,0,1,0,0,0,0,0,0,0,0,0,0
530050,1,1,0,0,0,0,0,0,0,0,0,0
530051,1,1,0,0,0,0,0,0,0,0,0,0
530051,2,1,0,0,0,0,0,0,0,0,0,0
530051,3,1,0,0,0,0,0,0,0,0,0,0
530052,1,1,4,0,0,0,8,6,0,0,0,31
530052,2,1,0,17,0,0,0,19,0,0,0,0
530053,1,1,11,11,11,11,11,11,11,11,11,11
530054,1,1,0,0,0,0,0,0,0,0,0,0
530055,1,1,10,7,17,0,37,21,15,10,14,24
530056,1,1,18,18,18,18,18,18,18,18,18,18
530057,0,1,0,27,0,0,0,0,0,0,0,0
530057,0,2,0,0,0,0,0,0,0,0,0,0
530057,1,1,0,0,0,0,0,0,0,0,0,0
530058,1,1,0,0,0,0,0,0,0,0,0,19
530058,2,1,15,0,15,0,0,0,0,18,0,0
530059,1,1,14,14,14,14,14,14,14,14,14,14
530059,2,1,8,0,0,18,29,0,0,0,6,15
530060,1,1,0,0,0,0,0,0,0,0,0,0
530061,0,1,0,0,0,0,0,0,0,0,0,0
530061,1,1,0,0,0,0,0,0,0,0,0,0
530062,1,1,0,0,0,0,0,0,0,0,0,0
530062,2,1,0,31,0,0,0,0,0,0,0,9
530063,0,1,0,0,0,0,0,0,0,0,0,0
530063,1,1,0,0,0,0,0,14,0,0,0,0
530064,1,1,0,0,0,0,34,0,13,39,0,0
530065,1,1,0,0,0,11,13,0,0,0,0,0
530065,2,1,0,0,0,0,0,0,0,0,0,0
530066,0,1,0,0,0,0,0,0,0,0,0,0
530066,1,1,22,0,8,34,15,21,24,5,8,10
530067,1,1,14,22,17,14,35,5,5,35,14,18
530068,1,1,0,0,0,0,0,0,0,0,0,0
530068,2,1,0,0,0,0,0,0,0,0,0,0
530069,1,1,13,14,14,0,15,9,9,19,10,19
530069,2,1,0,0,0,0,0,0,0,0,0,0
530070,1,1,0,0,0,0,0,0,0,0,0,0
530071,0,1,0,0,0,0,0,0,0,0,0,0
530071,0,2,0,0,0,0,0,0,0,0,0,0
530071,1,1,12,15,11,15,16,21,7,3,17,11
530072,1,1,0,0,0,25,0,0,0,0,33,0
530074,1,1,0,24,0,12,0,0,0,0,0,0
530074,2,1,0,0,0,0,0,0,0,0,0,0
530075,1,1,16,16,16,16,16,16,16,16,16,16
530076,0,1,8,0,15,18,13,31,17,6,18,26
530076,1,1,0,0,0,0,0,0,0,0,0,0
530078,1,1,0,0,0,0,0,0,0,0,0,0
530079,1,1,22,22,22,22,22,22,22,22,22,22
530080,1,1,0,0,0,21,0,40,24,0,0,0
530080,2,1,0,0,0,0,0,0,0,0,0,0
530081,0,1,0,0,0,0,0,0,0,0,0,0
530081,1,1,0,0,0,0,17,0,0,0,0,0
530082,1,1,0,0,0,0,0,0,0,0,0,0
530082,2,1,0,0,0,0,0,0,0,0,0,0
530083,0,1,23,23,23,23,23,23,23,23,23,23
530083,1,1,0,0,0,0,0,0,20,0,0,0
530084,1,1,0,0,0,0,0,0,0,0,0,0
530084,2,1,5,5,0,0,13,12,0,0,0,0
530085,1,1,35,0,25,0,0,22,0,0,24,0
530086,1,1,23,23,23,23,23,23,23,23,23,23
530087,1,1,1,1,1,1,1,1,1,1,1,1
530087,2,1,0,0,0,0,0,0,0,0,0,0
530088,1,1,19,19,19,19,19,19,19,19,19,19
530089,1,1,0,0,0,0,0,0,0,0,0,0
530090,0,1,11,11,11,11,11,11,11,11,11,11
530090,1,1,0,0,0,0,0,0,0,0,0,0
530091,0,1,0,0,5,0,0,0,28,15,0,0
530091,1,1,0,0,0,0,0,25,19,17,10,16
530092,0,1,0,0,0,0,0,0,0,0,0,0
530092,1,1,0,0,0,0,0,0,0,0,0,0
530093,1,1,21,21,21,21,21,21,21,21,21,21
530093,2,1,0,0,0,0,0,0,0,0,0,0
530094,0,1,0,0,0,0,0,0,0,0,0,0
530094,1,1,0,0,0,9,0,17,0,29,0,0
530095,1,1,0,0,0,0,0,0,0,0,0,0
530095,2,1,0,0,0,0,0,0,0,0,0,0
530096,1,1,0,0,0,0,0,0,0,0,0,0
530096,2,1,0,0,5,0,0,0,0,12,13,0
530097,1,1,0,0,0,0,0,0,0,0,0,0
530098,0,1,0,31,10,17,0,29,0,21,0,0
530098,1,1,0,0,0,0,0,22,0,0,0,0
530099,1,1,9,24,0,0,0,10,11,18,0,0
530100,1,1,25,25,25,25,25,25,25,25,25,25
530100,2,1,0,0,0,0,0,0,0,0,0,0
530101,1,1,19,0,0,0,0,0,0,0,24,0
530101,2,1,0,0,0,0,0,0,0,0,0,0
530102,1,1,0,0,0,0,0,0,0,0,0,0
530102,2,1,0,0,0,0,0,0,0,0,12,0
530103,1,1,0,0,0,0,0,0,0,0,0,0
530103,2,1,0,0,0,10,0,16,18,8,18,0
530104,0,1,0,0,0,0,0,0,0,0,0,0
530104,1,1,0,0,0,0,0,0,0,0,0,0
530105,1,1,6,6,6,6,6,6,6,6,6,6
530106,1,1,11,0,0,0,36,0,9,0,0,0
530107,0,1,0,0,0,0,0,0,0,0,0,0
530107,1,1,0,0,0,0,0,0,0,0,0,0
530108,1,1,0,0,0,0,0,0,0,0,0,0
530109,1,1,0,0,0,0,0,0,0,0,0,0
530110,0,1,0,0,0,0,0,0,0,0,0,0
530110,1,1,0,0,10,0,0,0,0,0,0,0
530111,0,1,25,25,25,25,25,25,25,25,25,25
530111,1,1,0,0,0,0,12,0,0,0,0,0
530111,3,1,0,0,0,0,0,0,0,0,0,0
530112,1,1,0,0,0,0,0,0,0,0,0,0
530112,2,1,0,0,0,0,0,0,0,0,0,0
530113,1,1,0,0,0,0,0,0,0,0,0,0
530113,2,1,0,0,0,0,0,0,0,0,0,0
530114,0,1,21,21,21,21,21,21,21,21,21,21
530114,1,1,0,0,0,0,0,0,0,0,0,0
530115,1,1,0,0,0,0,0,0,0,0,0,0
530116,1,1,0,0,8,23,7,0,5,0,16,17
530116,2,1,14,14,14,14,14,14,14,14,14,14
530116,3,1,0,0,0,0,0,0,0,0,0,0
530117,1,1,0,0,0,0,0,0,0,0,0,0
530117,2,1,0,0,0,0,0,0,0,0,0,0
530117,3,1,0,0,0,0,0,0,0,0,0,0
530117,4,1,0,0,0,0,0,0,0,0,0,0
530117,5,1,0,0,0,25,0,0,0,0,0,0
530117,6,1,0,0,0,0,0,0,0,0,0,0
530117,7,1,0,0,0,0,0,0,0,0,0,0
530117,8,1,0,0,0,0,0,0,0,0,0,0
530118,1,1,0,0,0,0,0,0,0,0,0,0
530119,1,1,0,0,0,0,0,0,0,0,0,0
530119,2,1,0,0,0,0,0,0,0,0,10,0
530120,1,1,0,0,0,0,0,17,0,0,0,14
530120,2,1,11,11,11,11,11,11,11,11,11,11
530121,0,1,0,0,0,0,0,0,0,0,0,0
530121,1,1,0,17,10,0,15,0,9,0,12,0
530122,1,1,29,29,29,29,29,29,29,29,29,29
530122,2,1,0,0,0,0,0,0,0,0,0,0
530123,1,1,12,12,12,12,12,12,12,12,12,12
530123,2,1,0,0,0,0,0,0,0,0,0,0
530124,1,1,7,7,7,7,7,7,7,7,7,7
530124,2,1,0,0,0,0,0,0,0,0,0,0
530124,3,1,0,0,0,0,0,0,14,0,0,0
530125,0,1,11,11,11,11,11,11,11,11,11,11
530125,1,1,0,0,0,0,0,0,0,0,0,0
530126,1,1,14,0,0,14,8,0,0,0,0,0
530127,1,1,17,17,17,17,17,17,17,17,17,17
530128,1,1,0,0,0,0,0,0,0,0,0,0
530128,2,1,0,0,0,14,3,0,0,0,0,21
530128,3,1,0,0,0,0,0,0,0,0,0,0
530130,1,1,8,0,22,8,18,13,23,22,27,12
530131,0,1,22,22,22,22,22,22,22,22,22,22
530131,1,1,12,0,17,30,18,17,7,7,4,0
530133,1,1,15,15,15,15,15,15,15,15,15,15
530134,1,1,0,0,0,0,0,0,0,0,0,0
530135,1,1,19,19,19,19,19,19,19,19,19,19
530136,1,1,0,0,0,0,0,0,0,0,0,0
530137,0,1,19,19,19,19,19,19,19,19,19,19
530137,1,1,0,0,0,0,0,0,0,0,0,0
530137,2,1,0,0,0,0,26,0,0,21,16,6
530138,1,1,0,0,0,0,0,0,0,0,0,0
530138,2,1,0,0,0,0,0,0,0,0,0,0
530139,1,1,0,0,0,0,0,0,0,0,0,0
530139,2,1,0,0,0,0,0,0,0,0,0,0
530140,1,1,19,19,19,19,19,19,19,19,19,19
530141,1,1,0,0,0,0,0,0,0,0,0,0
530141,2,1,9,9,9,9,9,9,9,9,9,9
530142,1,1,0,0,0,0,0,0,0,0,0,0
530143,0,1,0,0,0,0,0,0,0,0,0,0
530144,1,1,0,0,0,0,0,0,0,0,0,0
530145,1,1,21,10,0,6,20,23,14,16,17,18
530145,2,1,0,0,0,0,0,0,0,0,0,0
530146,0,1,25,25,25,25,25,25,25,25,25,25
530146,1,1,0,0,0,0,0,0,0,0,0,0
530147,1,1,0,0,0,0,0,0,0,0,0,0
530147,2,1,0,0,0,0,0,0,0,0,0,0
530148,1,1,10,10,10,10,10,10,10,10,10,10
530149,1,1,0,0,0,0,0,0,0,0,0,0
530149,2,1,0,0,0,0,0,0,0,0,0,0
530149,3,1,0,0,0,0,0,0,0,0,0,0
530150,1,1,0,0,0,0,0,0,0,0,0,0
530150,2,1,0,0,0,0,0,0,0,0,0,0
530152,1,1,22,22,22,22,22,22,22,22,22,22
530153,1,1,18,18,18,18,18,18,18,18,18,18
530153,2,1,0,0,0,11,0,3,0,0,0,0
530154,1,1,28,28,28,28,28,28,28,28,28,28
530155,1,1,0,0,0,0,0,0,0,0,0,0
530155,2,1,0,0,0,0,0,0,0,0,0,0
530156,1,1,0,0,0,7,0,0,0,0,0,0
530157,1,1,0,0,0,0,0,0,0,0,0,0
530158,0,1,0,0,0,15,20,26,0,0,0,0
530158,1,1,0,0,0,0,0,0,0,0,0,0
530159,1,1,0,0,0,0,0,0,0,0,0,0
530159,2,1,0,0,0,0,0,8,0,0,0,0
530160,1,1,0,0,0,0,0,0,0,0,0,0
530160,2,1,0,0,0,0,0,0,0,0,0,0
530161,1,1,0,0,0,0,0,0,0,0,0,0
530162,1,1,0,0,0,0,0,0,0,0,0,0
530163,0,1,17,17,17,17,17,17,17,17,17,17
530163,1,1,16,0,0,10,0,0,0,23,3,0
530164,1,1,0,0,0,0,0,0,0,0,0,0
530164,3,1,0,0,0,0,0,0,0,0,0,0
530164,4,1,0,0,10,0,0,0,0,0,0,0
530165,0,1,25,25,25,25,25,25,25,25,25,25
530165,1,1,4,10,19,12,0,12,10,12,0,7
530166,1,1,13,13,13,13,13,13,13,13,13,13
530167,0,1,0,0,0,0,0,0,0,0,0,0
530167,1,1,0,0,14,7,0,0,0,0,24,0
530168,1,1,33,33,33,33,33,33,33,33,33,33
530168,2,1,0,0,0,0,26,0,0,0,0,0
530169,0,1,5,13,0,0,0,0,35,28,0,25
530169,1,1,0,12,0,0,0,25,0,0,0,0
530170,1,1,0,0,0,0,0,0,0,16,0,0
530170,2,1,0,0,0,0,0,0,0,0,0,0
530171,0,1,0,0,0,11,52,0,0,21,25,0
530171,1,1,0,0,0,0,0,0,0,0,0,0
530173,1,1,0,0,0,0,0,0,0,0,0,0
530174,1,1,1,1,1,1,1,1,1,1,1,1
530175,0,1,0,0,0,0,0,0,0,0,0,0
530175,1,1,0,0,0,0,0,0,0,0,0,0
530176,1,1,0,17,0,0,8,0,0,0,0,0
530177,1,1,0,0,0,0,0,0,0,0,0,0
530178,0,1,0,0,0,0,0,0,0,0,0,0
530178,1,1,0,0,0,0,0,0,0,14,0,0
530179,1,1,0,0,0,0,0,0,15,0,0,0
530179,2,1,14,28,0,0,0,9,0,0,0,20
